2019-08-13 22:12:09,748 [   7491]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinFileFacadeShortNameIndex will be built. 
2019-08-13 22:12:09,750 [   7493]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinMultifileClassPartIndex will be built. 
2019-08-13 22:12:09,751 [   7494]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinScriptFqnIndex will be built. 
2019-08-13 22:12:09,753 [   7496]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinTypeAliasByExpansionShortNameIndex will be built. 
2019-08-13 22:12:09,754 [   7497]   INFO - tellij.psi.stubs.StubIndexImpl - Stub index org.jetbrains.kotlin.idea.stubindex.KotlinOverridableInternalMembersShortNameIndex will be built. 
2019-08-13 22:12:09,755 [   7498]   INFO - exImpl$StubIndexInitialization - Initialization done:92 
2019-08-13 22:12:09,783 [   7526]   INFO - plication.impl.ApplicationImpl - 81 application components initialized in 3219ms 
2019-08-13 22:12:09,809 [   7552]   INFO - .intellij.idea.IdeaApplication - App initialization took 8358 ms 
2019-08-13 22:12:09,809 [   7552]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 1218 classes 
2019-08-13 22:12:09,809 [   7552]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 257 classes 
2019-08-13 22:12:09,809 [   7552]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 160 classes 
2019-08-13 22:12:09,809 [   7552]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 45 classes 
2019-08-13 22:12:09,809 [   7552]   INFO - llij.ide.plugins.PluginManager - com.intellij.properties loaded 31 classes 
2019-08-13 22:12:09,809 [   7552]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.settingsRepository loaded 30 classes 
2019-08-13 22:12:09,809 [   7552]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 24 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.yaml loaded 22 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - org.editorconfig.editorconfigjetbrains loaded 19 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - hg4idea loaded 13 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.javaFX loaded 13 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - Subversion loaded 12 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - com.intellij.tasks loaded 11 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 10 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - DevKit loaded 9 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 9 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - com.android.tools.idea.smali loaded 5 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - AntSupport loaded 5 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.java.decompiler loaded 5 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.github loaded 5 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - org.intellij.intelliLang loaded 4 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 3 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.eclipse loaded 2 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - com.intellij.java-i18n loaded 1 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - com.intellij.copyright loaded 1 classes 
2019-08-13 22:12:09,810 [   7553]   INFO - llij.ide.plugins.PluginManager - Coverage loaded 1 classes 
2019-08-13 22:12:10,395 [   8138]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints' has changed to 'false' 
2019-08-13 22:12:10,395 [   8138]   INFO - pi.util.registry.RegistryValue - Registry value 'java.completion.argument.hints.internal' has changed to 'false' 
2019-08-13 22:12:10,419 [   8162]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=12, fontScale=1.0; restored: fontSize=12, fontScale=1.0 
2019-08-13 22:12:10,700 [   8443]   INFO - j.ide.ui.OptionsTopHitProvider - 544 ms spent on EDT to cache options in application 
